"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"","Montag 16. April 2018 ","","Aus dem Kuckucksnest geflogen; Der Tscheche Milos Forman musste seine Heimat verlassen und machte im Westen Karriere mit Filmen über Nonkonformisten. Nun ist der doppelte Oscar-Gewinner mit 86 Jahren gestorben","","Die Welt","","",
"","Montag 16. April 2018 ","","Wirtschaft Kompakt II; Bundesregierung: Senkung der Sozialbeiträge geplant ++ Starbucks: Chef entschuldigt sich nach Festnahme ++ Öffentlicher Dienst: Bewegung im Tarifstreit ++ Immobilienmarkt: 10.000 Menschen gegen steigende Mieten","","Die Welt","","",
"","15. April 2018 ","","Spendabler Kümmerer","","Welt am Sonntag","","",
"","15. April 2018 ","","Nächstes Jahr Senkung der Sozialbeiträge","","Welt am Sonntag","","",
"","15. April 2018 ","",""Arbeit ist mehr als Verdienst und Broterwerb"; DGB-Chef Reiner Hoffmann ist Deutschlands oberster Gewerkschafter. Ein Gespräch über die größten Hürden auf dem Weg zur Vollbeschäftigung, die Streiklust der Deutschen und neue Verteilungskämpfe in Zeiten der Digitalisierung","","Welt am Sonntag","","",
"","Samstag 14. April 2018 ","","Es ist Zeit für Bauch, Beine, Po!; Bei der Barmer, der zweitgrößten Krankenkasse des Landes, soll Regina Vetters die Digitalisierung vorantreiben - zum Beispiel mit Vorsorge-Apps. Strenge Regeln setzen ihr dabei allerdings Grenzen","","Die Welt","","",
"","Samstag 14. April 2018 ","","Minenfeld Heimat; Die alteingesessenen Parteien wollen das Schlagwort der populistischen Rechten entreißen. Doch in Nordrhein-Westfalen ist zu besichtigen, wie schwierig das ist","","Die Welt","","",
"","Samstag 14. April 2018 ","","Trump will mehr Geld von Amazon; Die US-Post hat finanzielle Probleme. Der Präsident macht dafür den Technologie-Giganten verantwortlich. Die Vorwürfe sind wohl falsch, passen aber in seine Kampagne gegen den Konzern","","Die Welt","","",
"","Freitag 13. April 2018 ","","Im Wochenendkurs Soldat werden; Der Bundeswehr fehlen Reservisten. Jetzt sollen ungediente Zivilisten im Schnellverfahren militärisch ausgebildet werden. Dauer: 178 Stunden","","Die Welt","","",
"","Donnerstag 12. April 2018 ","","Wissen Kompakt; Erderwärmung: Wenig Schnee ist gut für die Alpen ++ Blinddarmentzündung: Bei Kindern keine Operation nötig ++ Psychotherapie: Fünf Monate Warten auf Behandlung ++ neue Apps: Hilfe für psychisch belastete Flüchtlinge","","Die Welt","","",
"","Donnerstag 12. April 2018 ","","Tag 29","","Die Welt","","",
"","Mittwoch 11. April 2018 ","",""Der Maßstab ist westdeutsch, davon müssen wir wegkommen"; SPD-Ostbeauftragter Dulig über Unterschiede im Demokratiebild und den Abstieg seiner Partei","","Die Welt","","",
"","Mittwoch 11. April 2018 ","","Wirtschaft Kompakt I; Arbeitnehmer: Die meisten sind vom Job gestresst ++ Nord Stream 2: Merkel: Transit durch Ukraine soll bleiben ++ Personenbeförderung: Verbot durch EU-Staaten zulässig ++ Digitalisierung: Hälfte der Deutschen immer "online"","","Die Welt","","",
"","Dienstag 10. April 2018 ","","Was bei der SPD fehlt","","Die Welt","","",
"","Montag 9. April 2018 ","",""Leerer Populismus, von dem nichts Realität wird"; Im Streit über Familiennachzug und Islam wirft SPD-Vize Ralf Stegner der CSU vor, die Parolen der AfD zu übernehmen. Und er sagt, der Bundesinnenminister habe das Grundgesetz nicht verstanden","","Die Welt","","",
"","Montag 9. April 2018 ","","Finanzen Kompakt; Frankreich: Lottogesellschaft soll an die Börse ++ Finanz-Start-ups: Rekordsumme von Investoren eingeworben ++ Norwegen: Mehr Geld in Solar- und Windparks ++ Krankschreibung: Arbeitnehmer trägt Risiko für Eingang ++ Otto: About-You-Börsengang nicht ausgeschlossen","","Die Welt","","",
"","8. April 2018 ","","Bis zum nächsten Völkermord; Den Regimes in Afrika ist es egal, ob ihre Bürger im Mittelmeer ertrinken. Die Revolutionserwartung des Jahres 1968 für dieDritte Welt war ein blutiger Irrtum, meint Hans Christoph Buch","","Welt am Sonntag","","",
"","8. April 2018 ","","Die Ungarn wählen, doch eine Wahl haben sie nicht","","Welt am Sonntag","","",
"","8. April 2018 ","","Schlamm drüber!; Morgens Fango, abends Tango: Kururlaub im Teutoburger Wald galt lange als spießig, nach der Gesundheitsreform siechte er dahin. Nun lebt er neu auf - mit Medical Health und Mädels-Wochenenden","","Welt am Sonntag","","",
"","Samstag 7. April 2018 ","","Lasst die Dicken in Ruhe; Durch Deutschland verläuft ein Riss: Dicke gegen Dünne. Die Übergewichtigen sind dabei deutlich im Nachteil, sie gelten als faul und antriebsschwach. Aber stimmt das wirklich?","","Die Welt","","",
"","Samstag 7. April 2018 ","","So wird es wieder grün; Später Frost und feuchte Wintermonate haben vielen Rasenflächen zu schaffen gemacht. Umso wichtiger ist jetzt die richtige Pflege. Dabei machen Hobbygärtner oft einige Fehler","","Die Welt","","",
"","Samstag 7. April 2018 ","","Acht Jahre Orbán sind vielen genug; Ungarns Premier und seine Partei führen in Umfragen vor der Wahl am Sonntag. Aber eine entscheidende Gruppe wird ihm nun gefährlich","","Die Welt","","",
"","Freitag 6. April 2018 ","","Wirtschaft Kompakt II; Spanien: HSBC-Hinweisgeber Falciani wieder frei ++ USA: Seit 2008 höchstes Handelsdefizit ++ Ikea: Innenstädte statt grüner Wiese ++ Nord Stream 2: Finnische Regierung genehmigt Pipeline ++ Pflege: Betreuende Angehörige zum Drittel Männer ++ Erneuerbare Energien: Fast die Hälfte der Investitionen in China","","Die Welt","","",
"","Donnerstag 5. April 2018 ","","Ärzte machen Fehler, doch die Quote sinkt; Trotz Zeit- und Kostendruck gibt es weniger Grund zur Klage als 2016. Die meisten Probleme treten in der Orthopädie auf","","Die Welt","","",
"","Donnerstag 5. April 2018 ","","Ich. Ich. Ich. Ist genau richtig!; Die Psychologin Christine Brähler hat eine interessante These entwickelt: Nachsichtiger Umgang mit sich selbst bringt am meisten","","Die Welt","","",
"","Donnerstag 5. April 2018 ","","Warum Jeremy Corbyn Labour die Machtübernahme kosten könnte; Die britische Linke erlebte einen Höhenflug. Doch der Skandal um antisemitische Ausfälle zeigt, wie der Parteichef seine politische Glaubwürdigkeit verspielt","","Die Welt","","",
"","1. April 2018 ","","Spahn will Ausländer holen","","Welt am Sonntag","","",
"","1. April 2018 ","","Fast die Hälfte aller deutschen Hirnhautentzündungen in Bayern; Bayern ist Meningitis-Risikogebiet. Die von Zecken übertragene Infektion kann tödlich enden. Doch gerade bei Kindern klafft eine enorme Impflücke","","Welt am Sonntag","","",
"","1. April 2018 ","","Doktor Klartext; Ratgeber-Videos haben Johannes Wimmer zu einem bekannten Internet-Arzt gemacht. Seine Botschaft: Wer seltener zu Medizin greift, lebt gesünder","","Welt am Sonntag","","",
"","Samstag 31. März 2018 ","",""Alles, aber kein Wundermittel"; IW-Chef Hüther kritisiert die Idee eines solidarischen Grundeinkommens","","Die Welt","","",
"","Samstag 31. März 2018 ","","Die 10 größten Irrtümer bei der Steuererklärung; Es ist Zeit für das jährliche Ritual mit dem Finanzamt. Frank Stocker erklärt, wie kostspielige Fallen umgangen werden können","","Die Welt","","",
"","Donnerstag 29. März 2018 ","","Keine Lust mehr auf simple Pillen; Novartis trennt sich von dem Geschäft mit rezeptfreien Medikamenten. Andere Hersteller versuchen das auch. Branchenfremde Firmen zeigen Interesse","","Die Welt","","",
"","Montag 26. März 2018 ","","Ringen um den Pflegegrad; Dauert die Entscheidung über Pflegebedürftigkeit länger als 25 Tage, wird eine Entschädigung fällig. Was Betroffene wissen sollten","","Die Welt","","",
"","Montag 26. März 2018 ","","Finanzen Kompakt; Leiharbeit: Richter stärken Kündigungsschutz ++ Arbeitsunfähigkeit: Bescheinigung des Reha-Arztes zählt ++ Betriebsrente: Anspruch gilt auch rückwirkend","","Die Welt","","",
"","Montag 26. März 2018 ","","Wenn der Kollege zum Feind wird; Mobbing ist Alltag in vielen deutschen Unternehmen. Doch wer angegriffen wird, kann sich wehren. Ein Therapeut über Gegenmaßnahmen - und die entscheidende Rolle des Chefs","","Die Welt","","",
"","25. März 2018 ","","Entscheiden müssen wir, auch ohne Steuerrad","","Welt am Sonntag","","",
"","25. März 2018 ","",""Haben Sie nie mit Gott gehadert?"; Michel-Hauptpastor Alexander Röder erklärt, warum in seiner Kirche zu Palmsonntag ein Adventslied gesungen wird und wie er selbst zur Theologie fand","","Welt am Sonntag","","",
"","25. März 2018 ","","Psychotraumatologie","","Welt am Sonntag","","",
"","25. März 2018 ","",""Daten für bessere Gesundheit nutzen"; Beim Gesundheitskonzern Fresenius Medical Care ist Big Data längst ein Geschäftsmodell. Sogar die Wahrscheinlichkeit für einen Herzinfarkt lässt sich vorhersagen. Schwieriger ist die Prognose der Gesundheitspolitik - und des nächsten Tweets von Trump","","Welt am Sonntag","","",
"","Samstag 24. März 2018 ","","Drei Gesetze bis zum Sommer; Im Gesundheitsministerium soll es jetzt schnell gehen","","Die Welt","","",
"","Samstag 24. März 2018 ","","Dilemma des modernen Menschen; Der neue Gesundheitsminister geht an Grenzen - auch an seine eigenen. Jens Spahn ist ein Mensch zwischen Vergangenheit und Zukunft, zwischen Toleranz und Tabula rasa. Gesund ist das nicht immer","","Die Welt","","",
"","Samstag 24. März 2018 ","","Psychotraumatologie","","Die Welt","","",
"","Samstag 24. März 2018 ","","Nichts als die Wahrheit; Jalid Sehouli ist Direktor der Frauenklinik an der Berliner Charité und Experte dafür, wie man schlechte Nachrichten möglichst gut überbringt. Authentisch, menschlich und absolut ehrlich sollte man sein, sagt er - das sei trotz Zeitmangels immer möglich","","Die Welt","","",
"","Freitag 23. März 2018 ","","Debeka ist der große Sieger; Ein aktuelles Ranking offenbart, bei welchen privaten Krankenversicherern die Kunden gut aufgehoben sind","","Die Welt","","",
"","Donnerstag 22. März 2018 ","","Wissen Kompakt; Krebs: Plasma-Einsatz zeigt erste Erfolge ++ Gesundheit: Heiße Rolle kann Schmerzen lindern ++ Pilzinfektionen durch starke Intimhygiene ++ Botanik: Sonnenblumen spielen miteinander","","Die Welt","","",
"","Mittwoch 21. März 2018 ","","Zippert zappt","","Die Welt","","",
"","Mittwoch 21. März 2018 ","","Renten steigen in Ost und West um gut drei Prozent; Grund für das Plus ist die gute Lage am Arbeitsmarkt","","Die Welt","","",
"","Mittwoch 21. März 2018 ","","Der Vierundsiebzigjährige, der aus dem Fenster stieg; Romeo und Julia leben jetzt im Altersheim: Luk Perceval debütiert am Wiener Burgtheater mit "Rosa oder Die barmherzige Erde"","","Die Welt","","",
"","Dienstag 20. März 2018 ","",""Manche Trainer haben Angst"; Nicklas Dietrich und Yann-Benjamin Kugel zählen zu den besten Fitmachern Deutschlands. Im Interview verraten sie ihre erfolgreichsten Tricks und erklären die Geheimnisse des Fußball-Nationalteams drei Monate vor dem Start der Weltmeisterschaft","","Die Welt","","",
"","Montag 19. März 2018 ","","Frauen sind nicht tough genug","","Die Welt","","",
"","Montag 19. März 2018 ","","Brexit gefährdet die Gesundheit; Mehr Geld für britische Krankenhäuser, versprachen einst Befürworter des Austritts. Jetzt zeigt sich: Statt besser wird die Gesundheitsversorgung schlechter. Ein großes Problem ist der Personalmangel","","Die Welt","","",
"","Montag 19. März 2018 ","","Wissen Kompakt; Tiere: Bleimunition vergiftet gefährdete Geier ++ Umwelt: Wassermangel bedroht halbe Erde ++ Digitalisierung: Hausärzte fühlen sich ausgebremst ++ Gesundheit: Alkoholkonsum seit 2007 leicht gesunken","","Die Welt","","",
"","Montag 19. März 2018 ","","Politiker aus Union und SPD von GroKo-Ministern genervt; Polarisierende Äußerungen von Seehofer und Spahn sorgen für Unmut in der Koalition. Sozialdemokraten vermuten Profilierungsversuche. Auch in der CDU gibt es die Forderung, mit der Sacharbeit zu starten","","Die Welt","","",
"","Montag 19. März 2018 ","","Ich meine aber; Der von der Koalition versprochene Einstieg in die Sacharbeit ist misslungen. Union und SPD führen erst mal Grundsatzdebatten. Der Modus "Wahlkampf" muss offenbar erst mal wieder abgeschaltet werden","","Die Welt","","",
"","18. März 2018 ","","Ist ja gut!","","Welt am Sonntag","","",
"","18. März 2018 ","",""Nicht heilbar, aber beherrschbar"; Hartmut Juhl, der Mitbegründer von Indivumed, treibt die individuelle Behandlung von Tumorpatienten voran. Die wachsende Datenbank des Unternehmens hilft, die Entwicklung neuer Medikamente zu beschleunigen","","Welt am Sonntag","","",
"","18. März 2018 ","","Das Kreuz mit dem Rücken","","Welt am Sonntag","","",
"","18. März 2018 ","","Alt, gierig, männlich; Vorbei ist die Zeit, in der Aktionäre eine miese Besetzung der Kontrollgremien schweigend hinnahmen. Vor allem bei der Deutsche-Bank-Tochter DWS ist Protest programmiert","","Welt am Sonntag","","",
"","18. März 2018 ","","Wenn der Banker den Gärtner bucht; Um Filialen auf dem Land am Leben zu halten, testen Volksbanken neue Einnahmequellen. Bankberater werden für Kunden zu persönlichen Assistenten","","Welt am Sonntag","","",
"","18. März 2018 ","","Mehr auf den Schreibtisch; Die Digitalisierung macht den Schreibtisch beinahe überflüssig. Das ist schade und falsch. Mit der richtigen Ausstattung arbeitet es sich an diesem Ort noch immer effizient","","Welt am Sonntag","","",
"","Samstag 17. März 2018 ","","Dreampopper; Markus Söder ist nun, was er immer werden wollte: Ministerpräsident von Bayern. Spielte er früher meist Punk, ist er jetzt ruhiger. Wer spielt in seiner Begleitband?","","Die Welt","","",
"","Samstag 17. März 2018 ","","Ich, einfach verbesserlich; Larry Smarr hat einen digitalisierten Körper, er vermisst seinen Darm, seinen Blutdruck, seine Hormone. Er plante sogar seine eigene Operation. Heute hat er weltweit Jünger, die sich penibel selbst überwachen","","Die Welt","","",
"","Samstag 17. März 2018 ","","Vergesst die Unternehmen nicht","","Die Welt","","",
"","Freitag 16. März 2018 ","","Deutschland hat Rücken; Drei von vier Beschäftigten sind bereits betroffen","","Die Welt","","",
"","Freitag 16. März 2018 ","","Wirtschaft Kompakt I; Pflegeversicherung: Jahresabschluss mit roten Zahlen ++ Gesundheitskarte: Spahn verspricht schnelle Einführung ++ EU-Kommission: Bezeichnung Beelitzer Spargel geschützt ++ Autobauer: Mehr Neuwagen in Europa zugelassen","","Die Welt","","",
"","Donnerstag 15. März 2018 ","","Killer im Bauch; Es ist kaum spürbar und brandgefährlich: Tausende Menschen in Deutschland, vor allem Männer, haben ein Aneurysma","","Die Welt","","",
"","Donnerstag 15. März 2018 ","","Und Gabriel spricht ausnahmsweise von Demut; Bei der Amtsübergabe an Heiko Maas ist dem scheidenden Außenminister anzumerken, wie schwer ihm der Abschied fällt","","Die Welt","","",
"","Donnerstag 15. März 2018 ","","Kandidat der Demokraten erobert Republikaner-Hochburg; Nachwahl in Pennsylvania: Conor Lamb erklärt sich zum Sieger. Seine Strategie im Wahlkampf ist ein Lehrstück für beide Parteien","","Die Welt","","",
